Kingdom,Phylum,Class,Order,Family,Genus,Species,OTU_ID,Strategy,Depth,June_Abundance,March_Abundance,May_Abundance,September_Abundance,Location,Winter_Logfoldchange,Snowmelt_Logfoldchange,Spring_Logfoldchange,Winter_logfold_CI,Snowmelt_logfold_CI,Spring_logfold_CI,Winter_adj.p,Snowmelt_adj.p,Spring_adj.p,Trophic.Mode,Guild
k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Glomerellales,f__Glomerellaceae,g__Colletotrichum,NA,OTU_186,Spring,15 cm +,0.00003,0,0,0,Hillslope,0,0,11.77,Inf,Inf,2.1,1,1,0,Endophyte,Endophyte-Plant Pathogen
k__Fungi,p__Ascomycota,c__Eurotiomycetes,o__Chaetothyriales,f__Cyphellophoraceae,g__Cyphellophora,NA,OTU_4094,Spring,5 to 15 cm,0.00002,0,0,0,Hillslope,0,0,10.6,Inf,Inf,2.1,1,1,0,Saprotroph,Undefined Saprotroph
k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Agaricales,f__Clavariaceae,g__Clavaria,s__Clavaria_californica,OTU_593,Spring,15 cm +,0.00004,0,0,0,Hillslope,0,0,11.88,Inf,Inf,2.1,1,1,0,Saprotroph,Undefined Saprotroph
k__Fungi,p__Ascomycota,c__Leotiomycetes,o__Helotiales,f__Myxotrichaceae,g__Oidiodendron,s__Oidiodendron_truncatum,OTU_1146,Spring,5 to 15 cm,0.00004,0,0,0,Hillslope,0,0,11.94,Inf,Inf,2.1,1,1,0,Ericoid Mycorrhizal,Ericoid Mycorrhizal
k__Fungi,p__Ascomycota,c__Dothideomycetes,o__Pleosporales,f__Dictyosporiaceae,g__Dictyosporium,s__Dictyosporium_toruloides,OTU_467,Spring,15 cm +,0.00006,0,0,0,Hillslope,0,0,12.63,Inf,Inf,2.1,1,1,0,Saprotroph,Undefined Saprotroph
k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Sordariales,f__Lasiosphaeriaceae,g__Apiosordaria,s__Apiosordaria_otanii,OTU_1950,Spring,5 to 15 cm,0.00006,0,0,0,Hillslope,0,0,12.6,Inf,Inf,2.1,1,1,0,Saprotroph,Dung Saprotroph-Undefined Saprotroph
k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Sordariales,f__Lasiosphaeriaceae,g__Apiosordaria,s__Apiosordaria_otanii,OTU_1950,Spring,15 cm +,0.00004,0,0,0.00004,Hillslope,-11.83,0,11.88,13.93,Inf,2.1,0.006,1,0,Saprotroph,Dung Saprotroph-Undefined Saprotroph
k__Fungi,p__Ascomycota,c__Ascomycota_cls_Incertae_sedis,o__Ascomycota_ord_Incertae_sedis,f__Ascomycota_fam_Incertae_sedis,g__Tetracladium,s__Tetracladium_sp,OTU_184,Spring,15 cm +,0.00151,0,0,0,Hillslope,0,0,17.2,Inf,Inf,1.99,1,1,0,Saprotroph,Undefined Saprotroph
k__Fungi,p__Ascomycota,c__Dothideomycetes,o__Pleosporales,f__Sporormiaceae,g__Preussia,s__Preussia_sp,OTU_88,Spring,0 to 5 cm,0.01485,0,0,0,Hillslope,0,0,20.5,Inf,Inf,1.76,1,1,0,Saprotroph,Undefined Saprotroph
k__Fungi,p__Ascomycota,c__Ascomycota_cls_Incertae_sedis,o__Ascomycota_ord_Incertae_sedis,f__Ascomycota_fam_Incertae_sedis,g__Tetracladium,NA,OTU_490,Spring,0 to 5 cm,0.00039,0,0,0,Hillslope,0,0,15.27,Inf,Inf,2.11,1,1,0,Saprotroph,Undefined Saprotroph
k__Fungi,p__Ascomycota,c__Ascomycota_cls_Incertae_sedis,o__Ascomycota_ord_Incertae_sedis,f__Ascomycota_fam_Incertae_sedis,g__Tetracladium,NA,OTU_490,Spring,15 cm +,0.01868,0,0,0,Hillslope,0,0,20.83,Inf,Inf,2.11,1,1,0,Saprotroph,Undefined Saprotroph
k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Sordariales,f__Lasiosphaeriaceae,g__Apodus,s__Apodus_deciduus,OTU_74,Spring,0 to 5 cm,0.00239,0,0,0.00005,Hillslope,-12.35,0,17.87,14.46,Inf,2.11,0.006,1,0,Saprotroph,Undefined Saprotroph
k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Sordariales,f__Lasiosphaeriaceae,g__Apodus,s__Apodus_deciduus,OTU_74,Spring,5 to 15 cm,0.00003,0,0,0,Hillslope,0,0,11.77,Inf,Inf,2.1,1,1,0,Saprotroph,Undefined Saprotroph
k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Hypocreales_fam_Incertae_sedis,g__Acremonium,s__Acremonium_sp,OTU_1176,Spring,15 cm +,0.00003,0,0,0,Hillslope,0,0,11.63,Inf,Inf,2.1,1,1,0,Pathogen,Animal Pathogen-Endophyte-Fungal Parasite-Plant Pathogen-Wood Saprotroph
k__Fungi,p__Ascomycota,c__Dothideomycetes,o__Pleosporales,f__Leptosphaeriaceae,g__Leptosphaeria,s__Leptosphaeria_sp,OTU_1430,Spring,0 to 5 cm,0.00007,0,0,0,Hillslope,0,0,12.68,Inf,Inf,2.11,1,1,0,Pathotroph,Plant Pathogen
k__Fungi,p__Ascomycota,c__Dothideomycetes,o__Dothideomycetes_ord_Incertae_sedis,f__Dothideomycetes_fam_Incertae_sedis,g__Leptodiscella,s__Leptodiscella_sp,OTU_700,Spring,15 cm +,0.00011,0,0,0,Hillslope,0,0,13.47,Inf,Inf,2.11,1,1,0,Saprotroph,Undefined Saprotroph
k__Fungi,p__Ascomycota,c__Leotiomycetes,o__Helotiales,f__Hyaloscyphaceae,g__Cistella,s__Cistella_sp,OTU_894,Spring,15 cm +,0.00004,0,0,0,Hillslope,0,0,11.88,Inf,Inf,2.1,1,1,0,Saprotroph,Undefined Saprotroph
k__Fungi,p__Ascomycota,c__Dothideomycetes,o__Pleosporales,f__Pleosporaceae,g__Comoclathris,s__Comoclathris_sedi,OTU_1962,Spring,15 cm +,0.00015,0,0,0,Hillslope,0,0,13.88,Inf,Inf,2.11,1,1,0,Saprotroph,Undefined Saprotroph
k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Corticiales,f__Corticiaceae,g__Hyphodontia,s__Hyphodontia_sp,OTU_3978,Spring,15 cm +,0.00004,0,0,0,Hillslope,0,0,11.88,Inf,Inf,2.1,1,1,0,Saprotroph,Undefined Saprotroph
k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Boletales,f__Paxillaceae,g__Paxillus,NA,OTU_3155,Spring,0 to 5 cm,0.00001,0,0,0,Hillslope,0,0,10.28,Inf,Inf,2.1,1,1,0,Ectomycorrhizal,Ectomycorrhizal
k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Nectriaceae,g__Ilyonectria,s__Ilyonectria_mors-panacis,OTU_661,Spring,0 to 5 cm,0.00391,0,0,0,Hillslope,0,0,18.58,Inf,Inf,2.11,1,1,0,Pathotroph,Plant Pathogen
k__Fungi,p__Ascomycota,c__Leotiomycetes,o__Helotiales,f__Hyaloscyphaceae,g__Cistella,s__Cistella_sp,OTU_2511,Spring,15 cm +,0.00008,0,0,0,Hillslope,0,0,12.88,Inf,Inf,2.11,1,1,0,Saprotroph,Undefined Saprotroph
k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Sebacinales,f__Serendipitaceae,g__Serendipita,s__Serendipita_herbamans,OTU_563,Spring,5 to 15 cm,0.00048,0,0,0,Hillslope,0,0,15.56,Inf,Inf,2.11,1,1,0,Ericoid Mycorrhizal,Orchid Mycorrhizal
k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Agaricales,f__Hymenogastraceae,g__Hebeloma,NA,OTU_1874,Spring,15 cm +,0.00061,0,0,0.00007,Hillslope,-12.83,0,15.9,14.93,Inf,2.11,0.006,1,0,Ectomycorrhizal,Ectomycorrhizal
k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Sordariales,f__Lasiosphaeriaceae,g__Apodus,s__Apodus_deciduus,OTU_127,Spring,0 to 5 cm,0.00537,0.00012,0.00004,0,Hillslope,13.56,-1.55,7.03,17.22,5.26,3.94,0.01,1,0,Saprotroph,Undefined Saprotroph
k__Fungi,p__Ascomycota,c__Dothideomycetes,o__Pleosporales,f__Sporormiaceae,g__Sporormiella,s__Sporormiella_megalospora,OTU_504,Spring,0 to 5 cm,0.00014,0,0,0,Hillslope,0,0,13.81,Inf,Inf,1.91,1,1,0,Saprotroph,Undefined Saprotroph
k__Fungi,p__Kickxellomycota,c__Kickxellomycetes,o__Kickxellales,f__Kickxellaceae,g__Ramicandelaber,s__Ramicandelaber_sp,OTU_3215,Spring,0 to 5 cm,0.00003,0,0,0,Hillslope,0,0,11.66,Inf,Inf,2.1,1,1,0,Saprotroph,Undefined Saprotroph
k__Fungi,p__Ascomycota,c__Leotiomycetes,o__Helotiales,f__Hyaloscyphaceae,g__Cistella,s__Cistella_albidolutea,OTU_1791,Spring,15 cm +,0.00004,0,0,0,Hillslope,0,0,11.88,Inf,Inf,2.1,1,1,0,Saprotroph,Undefined Saprotroph
k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Xylariales,f__Xylariaceae,g__Rosellinia,NA,OTU_178,Spring,0 to 5 cm,0.00007,0,0,0,Hillslope,0,0,12.68,Inf,Inf,2.11,1,1,0,Saprotroph,Undefined Saprotroph
k__Fungi,p__Ascomycota,c__Leotiomycetes,o__Helotiales,f__Helotiales_fam_Incertae_sedis,g__Cadophora,s__Cadophora_sp,OTU_3762,Spring,15 cm +,0.00013,0,0,0.00007,Hillslope,-12.87,0,13.7,14.97,Inf,1.43,0.006,1,0,Endophyte,Endophyte
k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Stachybotryaceae,g__Myrothecium,s__Myrothecium_sp,OTU_231,Spring,0 to 5 cm,0.00003,0,0,0,Hillslope,0,0,11.66,Inf,Inf,2.1,1,1,0,Saprotroph,Undefined Saprotroph
k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Atheliales,f__Atheliaceae,g__Athelia,s__Athelia_sp,OTU_523,Spring,15 cm +,0.00003,0,0,0,Hillslope,0,0,11.63,Inf,Inf,2.1,1,1,0,Mixotrophic,Epiphyte-Leaf Saprotroph-Lichen Parasite-Lichenized-Plant Pathogen-Wood Saprotroph
k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Agaricales,f__Clavariaceae,g__Clavaria,s__Clavaria_californica,OTU_721,Spring,0 to 5 cm,0.00001,0,0,0,Hillslope,0,0,10.28,Inf,Inf,2.1,1,1,0,Saprotroph,Undefined Saprotroph
k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Hypocreaceae,g__Trichoderma,s__Trichoderma_stellatum,OTU_2445,Spring,0 to 5 cm,0.00003,0,0,0,Hillslope,0,0,11.66,Inf,Inf,2.1,1,1,0,Mixotrophic,Endophyte-Epiphyt-Fungal Parasite-Plant Pathogen-Wood Saprotroph
k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Hypocreaceae,g__Trichoderma,s__Trichoderma_stellatum,OTU_2445,Spring,15 cm +,0.00003,0,0,0,Hillslope,0,0,11.63,Inf,Inf,2.1,1,1,0,Mixotrophic,Endophyte-Epiphyt-Fungal Parasite-Plant Pathogen-Wood Saprotroph
k__Fungi,p__Mortierellomycota,c__Mortierellomycetes,o__Mortierellales,f__Mortierellaceae,g__Mortierella,s__Mortierella_exigua,OTU_436,Spring,5 to 15 cm,0.00026,0,0,0,Hillslope,0,0,14.69,Inf,Inf,2.11,1,1,0,Saprotroph,Undefined Saprotroph
k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Hypocreales_fam_Incertae_sedis,g__Sarocladium,NA,OTU_1320,Spring,0 to 5 cm,0.00055,0,0,0,Hillslope,0,0,15.75,Inf,Inf,2.11,1,1,0,Saprotroph,Undefined Saprotroph
k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Cordycipitaceae,g__Lecanicillium,s__Lecanicillium_muscarium,OTU_1013,Spring,0 to 5 cm,0.00003,0,0,0,Hillslope,0,0,11.66,Inf,Inf,2.1,1,1,0,Pathotroph,Animal Pathogen
k__Fungi,p__Ascomycota,c__Eurotiomycetes,o__Chaetothyriales,f__Herpotrichiellaceae,g__Veronaea,NA,OTU_3191,Spring,0 to 5 cm,0.00007,0,0,0,Hillslope,0,0,12.68,Inf,Inf,2.11,1,1,0,Pathotroph,Plant Pathogen
k__Fungi,p__Ascomycota,c__Leotiomycetes,o__Helotiales,f__Helotiaceae,g__Glarea,s__Glarea_lozoyensis,OTU_93,Spring,0 to 5 cm,0.00002,0,0,0,Hillslope,0,0,11.28,Inf,Inf,2.1,1,1,0,Saprotroph,Undefined Saprotroph
k__Fungi,p__Ascomycota,c__Leotiomycetes,o__Helotiales,f__Helotiaceae,g__Glarea,s__Glarea_lozoyensis,OTU_93,Spring,15 cm +,0.0001,0,0,0,Hillslope,0,0,13.35,Inf,Inf,2.11,1,1,0,Saprotroph,Undefined Saprotroph
k__Fungi,p__Ascomycota,c__Dothideomycetes,o__Pleosporales,f__Phaeosphaeriaceae,g__Phaeosphaeria,s__Phaeosphaeria_triglochinicola,OTU_1228,Spring,15 cm +,0.00004,0,0,0,Hillslope,0,0,11.88,Inf,Inf,2.1,1,1,0,Saprotroph,Undefined Saprotroph
k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Agaricales,f__Tricholomataceae,g__Mycena,s__Mycena_olida,OTU_1999,Spring,0 to 5 cm,0.00007,0,0,0,Hillslope,0,0,12.68,Inf,Inf,2.11,1,1,0,Mixotrophic,Leaf Saprotroph-Plant Pathogen-Undefined Saprotroph-Wood Saprotroph
k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Chaetosphaeriales,f__Chaetosphaeriaceae,g__Dinemasporium,s__Dinemasporium_morbidum,OTU_138,Spring,0 to 5 cm,0.00003,0,0,0,Hillslope,0,0,11.66,Inf,Inf,2.1,1,1,0,Saprotroph,Undefined Saprotroph
k__Fungi,p__Ascomycota,c__Leotiomycetes,o__Helotiales,f__Hyaloscyphaceae,g__Cistella,s__Cistella_sp,OTU_116,Spring,5 to 15 cm,0.00002,0,0,0,Hillslope,0,0,10.6,Inf,Inf,2.1,1,1,0,Saprotroph,Undefined Saprotroph
k__Fungi,p__Ascomycota,c__Archaeorhizomycetes,o__Archaeorhizomycetales,f__Archaeorhizomycetaceae,g__Archaeorhizomyces,s__Archaeorhizomyces_sp,OTU_447,Spring,15 cm +,0.00004,0,0,0,Hillslope,0,0,11.88,Inf,Inf,2.1,1,1,0,Saprotroph,Soil Saprotroph
k__Fungi,p__Ascomycota,c__Dothideomycetes,o__Pleosporales,f__Sporormiaceae,g__Preussia,s__Preussia_flanaganii,OTU_335,Spring,0 to 5 cm,0.00131,0,0,0,Hillslope,0,0,17,Inf,Inf,2.11,1,1,0,Saprotroph,Undefined Saprotroph
k__Fungi,p__Ascomycota,c__Leotiomycetes,o__Helotiales,f__Myxotrichaceae,g__Oidiodendron,s__Oidiodendron_echinulatum,OTU_2215,Spring,15 cm +,0.00002,0,0,0,Hillslope,0,0,10.77,Inf,Inf,2.1,1,1,0,Ericoid Mycorrhizal,Ericoid Mycorrhizal
k__Fungi,p__Ascomycota,c__Lecanoromycetes,o__Caliciales,f__Physciaceae,g__Phaeophyscia,NA,OTU_2311,Spring,5 to 15 cm,0.00003,0,0,0.00003,Hillslope,-11.7,0,11.35,13.8,Inf,2.1,0.006,1,0,Lichen,Lichenized
k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Clavicipitaceae,g__Pochonia,s__Pochonia_cordycepisociata,OTU_2800,Spring,0 to 5 cm,0.00003,0,0,0,Hillslope,0,0,11.66,Inf,Inf,2.1,1,1,0,Pathotroph,Animal Pathogen
k__Fungi,p__Ascomycota,c__Dothideomycetes,o__Pleosporales,f__Massarinaceae,g__Saccharicola,s__Saccharicola_sp,OTU_2174,Spring,0 to 5 cm,0.00036,0,0,0.00008,Hillslope,-12.94,0,15.12,15.04,Inf,2.11,0.006,1,0,Saprotroph,Undefined Saprotroph
k__Fungi,p__Ascomycota,c__Leotiomycetes,o__Helotiales,f__Helotiaceae,g__Crocicreas,s__Crocicreas_sp,OTU_27,Spring,15 cm +,0.00093,0,0,0,Hillslope,0,0,16.51,Inf,Inf,1.92,1,1,0,Saprotroph,Undefined Saprotroph
k__Fungi,p__Ascomycota,c__Dothideomycetes,o__Pleosporales,f__Didymosphaeriaceae,g__Paraphaeosphaeria,s__Paraphaeosphaeria_sp,OTU_935,Spring,15 cm +,0.00015,0,0,0,Hillslope,0,0,13.88,Inf,Inf,2.11,1,1,0,Saprotroph,Undefined Saprotroph
k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Sordariales,f__Lasiosphaeriaceae,g__Schizothecium,NA,OTU_355,Spring,15 cm +,0.00152,0.00008,0,0,Hillslope,13.01,-13.01,17.22,16.68,16.68,15.12,0.01,0.036,0,Saprotroph,Dung Saprotroph
k__Fungi,p__Ascomycota,c__Leotiomycetes,o__Helotiales,f__Helotiaceae,g__Crocicreas,s__Crocicreas_epicalamia,OTU_327,Spring,15 cm +,0.02116,0,0,0,Hillslope,0,0,21.01,Inf,Inf,2.11,1,1,0,Saprotroph,Undefined Saprotroph
k__Fungi,p__Ascomycota,c__Leotiomycetes,o__Helotiales,f__Helotiales_fam_Incertae_sedis,g__Cadophora,s__Cadophora_sp,OTU_2790,Spring,15 cm +,0.00008,0,0,0,Hillslope,0,0,12.88,Inf,Inf,2.11,1,1,0,Endophyte,Endophyte
k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Agaricales,f__Lycoperdaceae,g__Lycoperdon,s__Lycoperdon_ericaeum,OTU_2864,Spring,0 to 5 cm,0.00003,0,0,0,Hillslope,0,0,11.66,Inf,Inf,2.1,1,1,0,Saprotroph,Undefined Saprotroph
k__Fungi,p__Ascomycota,c__Leotiomycetes,o__Helotiales,f__Dermateaceae,g__Oculimacula,s__Oculimacula_yallundae,OTU_459,Spring,5 to 15 cm,0.0003,0,0,0,Hillslope,0,0,14.86,Inf,Inf,1.69,1,1,0,Pathotroph,Plant Pathogen
k__Fungi,p__Ascomycota,c__Leotiomycetes,o__Helotiales,f__Dermateaceae,g__Oculimacula,s__Oculimacula_yallundae,OTU_459,Spring,15 cm +,0.00006,0,0,0,Hillslope,0,0,12.43,Inf,Inf,1.35,1,1,0,Pathotroph,Plant Pathogen
k__Fungi,p__Ascomycota,c__Leotiomycetes,o__Helotiales,f__Hyaloscyphaceae,g__Lachnum,NA,OTU_2571,Spring,0 to 5 cm,0.01548,0.00007,0,0,Hillslope,12.71,-12.71,20.56,16.38,16.38,14.82,0.01,0.037,0,Saprotroph,Undefined Saprotroph
k__Fungi,p__Ascomycota,c__Leotiomycetes,o__Helotiales,f__Hyaloscyphaceae,g__Lachnum,NA,OTU_2571,Spring,15 cm +,0.00578,0.0001,0,0,Hillslope,13.26,-13.26,19.14,16.93,16.93,15.37,0.01,0.036,0,Saprotroph,Undefined Saprotroph
k__Fungi,p__Ascomycota,c__Leotiomycetes,o__Helotiales,f__Helotiales_fam_Incertae_sedis,g__Cadophora,s__Cadophora_sp,OTU_2127,Spring,15 cm +,0.00003,0,0,0,Hillslope,0,0,11.63,Inf,Inf,2.1,1,1,0,Endophyte,Endophyte
k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Agaricales,f__Lycoperdaceae,g__Lycoperdon,s__Lycoperdon_utriforme,OTU_1948,Spring,5 to 15 cm,0.00001,0,0,0,Hillslope,0,0,10.35,Inf,Inf,2.1,1,1,0,Saprotroph,Undefined Saprotroph
k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Agaricales,f__Lycoperdaceae,g__Bovista,s__Bovista_promontorii,OTU_1504,Spring,0 to 5 cm,0.00002,0,0,0.00002,Hillslope,-11.2,0,11.28,13.3,Inf,2.1,0.006,1,0,Saprotroph,Soil Saprotroph
k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Agaricales,f__Psathyrellaceae,g__Coprinellus,s__Coprinellus_micaceus,OTU_1914,Spring,0 to 5 cm,0.00001,0,0,0,Hillslope,0,0,10.28,Inf,Inf,2.1,1,1,0,Saprotroph,Undefined Saprotroph
k__Fungi,p__Ascomycota,c__Leotiomycetes,o__Helotiales,f__Loramycetaceae,g__Loramyces,s__Loramyces_macrosporus,OTU_7,Spring,5 to 15 cm,0.00002,0,0,0,Hillslope,0,0,10.6,Inf,Inf,2.1,1,1,0,Saprotroph,Undefined Saprotroph
k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Agaricales,f__Typhulaceae,g__Typhula,NA,OTU_801,Spring,0 to 5 cm,0.00003,0,0,0,Hillslope,0,0,11.66,Inf,Inf,2.1,1,1,0,Pathotroph,Plant Pathogen
k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Agaricales,f__Psathyrellaceae,g__Coprinopsis,s__Coprinopsis_romagnesiana,OTU_2746,Spring,0 to 5 cm,0.00001,0,0,0,Hillslope,0,0,10.28,Inf,Inf,2.1,1,1,0,Saprotroph,Undefined Saprotroph
k__Fungi,p__Ascomycota,c__Eurotiomycetes,o__Eurotiales,f__Aspergillaceae,g__Penicillium,s__Penicillium_scabrosum,OTU_2217,Spring,0 to 5 cm,0.00003,0,0,0,Hillslope,0,0,11.66,Inf,Inf,2.1,1,1,0,Saprotroph,Dung Saprotroph-Undefined Saprotroph-Wood Saprotroph
k__Fungi,p__Ascomycota,c__Dothideomycetes,o__Pleosporales,f__Phaeosphaeriaceae,g__Phaeosphaeria,NA,OTU_530,Spring,15 cm +,0.00023,0,0,0,Hillslope,0,0,14.46,Inf,Inf,1.75,1,1,0,Saprotroph,Undefined Saprotroph
k__Fungi,p__Ascomycota,c__Dothideomycetes,o__Capnodiales,f__Mycosphaerellaceae,g__Ramularia,s__Ramularia_proteae,OTU_917,Spring,0 to 5 cm,0.00005,0,0,0,Hillslope,0,0,12.28,Inf,Inf,2.1,1,1,0,Pathotroph,Plant Pathogen
k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Nectriaceae,g__Neonectria,s__Neonectria_candida,OTU_413,Spring,15 cm +,0.00064,0,0,0,Hillslope,0,0,15.97,Inf,Inf,2.11,1,1,0,Pathotroph,Plant Pathogen
k__Fungi,p__Ascomycota,c__Pezizomycetes,o__Pezizales,f__Pyronemataceae,g__Cheilymenia,s__Cheilymenia_sp,OTU_821,Spring,5 to 15 cm,0.0004,0.00006,0,0,Hillslope,12.64,-12.64,15.31,16.31,16.31,14.75,0.01,0.037,0,Saprotroph,Dung Saprotroph-Undefined Saprotroph
k__Fungi,p__Ascomycota,c__Leotiomycetes,o__Helotiales,f__Sclerotiniaceae,g__Sclerotinia,s__Sclerotinia_sp,OTU_19,Spring,15 cm +,0.00004,0,0,0,Hillslope,0,0,11.88,Inf,Inf,2.1,1,1,0,Pathotroph,Plant Pathogen
k__Fungi,p__Ascomycota,c__Leotiomycetes,o__Helotiales,f__Hyaloscyphaceae,g__Calycina,s__Calycina_ellisii,OTU_847,Spring,0 to 5 cm,0.00003,0,0,0,Hillslope,0,0,11.66,Inf,Inf,2.1,1,1,0,Saprotroph,Undefined Saprotroph
k__Fungi,p__Ascomycota,c__Leotiomycetes,o__Helotiales,f__Hyaloscyphaceae,g__Calycina,s__Calycina_ellisii,OTU_847,Spring,15 cm +,0.00067,0,0,0,Hillslope,0,0,16.03,Inf,Inf,2.11,1,1,0,Saprotroph,Undefined Saprotroph
k__Fungi,p__Ascomycota,c__Pezizomycetes,o__Pezizales,f__Pyronemataceae,g__Scutellinia,s__Scutellinia_sp,OTU_2955,Spring,0 to 5 cm,0.00003,0,0,0,Hillslope,0,0,11.66,Inf,Inf,2.1,1,1,0,Saprotroph,Undefined Saprotroph
k__Fungi,p__Ascomycota,c__Pezizomycetes,o__Pezizales,f__Pyronemataceae,g__Scutellinia,s__Scutellinia_sp,OTU_2955,Spring,15 cm +,0.00002,0,0,0,Hillslope,0,0,10.77,Inf,Inf,2.1,1,1,0,Saprotroph,Undefined Saprotroph
k__Fungi,p__Mortierellomycota,c__Mortierellomycetes,o__Mortierellales,f__Mortierellaceae,g__Mortierella,s__Mortierella_gamsii,OTU_223,Spring,15 cm +,0.00122,0,0,0.00011,Hillslope,-13.41,0,16.9,15.52,Inf,1.52,0.006,1,0,Saprotroph,Undefined Saprotroph
k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Nectriaceae,g__Ilyonectria,s__Ilyonectria_mors-panacis,OTU_840,Spring,0 to 5 cm,0.00049,0,0,0,Hillslope,0,0,15.57,Inf,Inf,2.11,1,1,0,Pathotroph,Plant Pathogen
k__Fungi,p__Ascomycota,c__Eurotiomycetes,o__Chaetothyriales,f__Herpotrichiellaceae,g__Exophiala,NA,OTU_995,Spring,15 cm +,0.00019,0,0,0.00004,Hillslope,-11.87,0,14.2,13.97,Inf,2.11,0.006,1,0,Saprotroph,Undefined Saprotroph
k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Microascales,f__Halosphaeriaceae,g__Clavatospora,s__Clavatospora_longibrachiata,OTU_1728,Spring,0 to 5 cm,0.00001,0,0,0,Hillslope,0,0,10.28,Inf,Inf,2.1,1,1,0,Saprotroph,Undefined Saprotroph
k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Agaricales,f__Psathyrellaceae,g__Coprinopsis,s__Coprinopsis_fluvialis,OTU_2024,Spring,0 to 5 cm,0.00013,0,0,0,Hillslope,0,0,13.66,Inf,Inf,2.11,1,1,0,Saprotroph,Undefined Saprotroph
k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Sordariales,f__Lasiosphaeriaceae,g__Apodus,s__Apodus_deciduus,OTU_103,Spring,0 to 5 cm,0.00125,0,0,0.00112,Hillslope,-16.78,0,16.93,18.88,Inf,2.11,0.006,1,0,Saprotroph,Undefined Saprotroph
k__Fungi,p__Basidiomycota,c__Tremellomycetes,o__Tremellales,f__Bulleribasidiaceae,g__Dioszegia,NA,OTU_1093,Spring,15 cm +,0.0001,0,0,0,Hillslope,0,0,13.22,Inf,Inf,2.11,1,1,0,Saprotroph,Undefined Saprotroph
k__Fungi,p__Ascomycota,c__Eurotiomycetes,o__Chaetothyriales,f__Cyphellophoraceae,g__Cyphellophora,s__Cyphellophora_pauciseptata,OTU_3170,Spring,15 cm +,0.00004,0,0,0,Hillslope,0,0,11.88,Inf,Inf,2.1,1,1,0,Saprotroph,Undefined Saprotroph
k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Hypocreales_fam_Incertae_sedis,g__unidentified,s__Hypocreales_fam_Incertae_sedis_sp,OTU_1543,Spring,0 to 5 cm,0.0001,0,0,0,Hillslope,0,0,13.25,Inf,Inf,2.11,1,1,0,Saprotroph,Undefined Saprotroph
k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Agaricales,f__Physalacriaceae,g__Armillaria,s__Armillaria_gallica,OTU_1619,Spring,5 to 15 cm,0.00001,0,0,0,Hillslope,0,0,10.35,Inf,Inf,2.1,1,1,0,Saprotroph,Undefined Saprotroph
k__Fungi,p__Ascomycota,c__Leotiomycetes,o__Helotiales,f__Helotiaceae,g__Crocicreas,s__Crocicreas_sp,OTU_993,Spring,15 cm +,0.0001,0,0,0,Hillslope,0,0,13.22,Inf,Inf,2.11,1,1,0,Saprotroph,Undefined Saprotroph
k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Sordariales,f__Lasiosphaeriaceae,g__Apodus,s__Apodus_deciduus,OTU_269,Spring,15 cm +,0.00021,0,0,0,Hillslope,0,0,14.33,Inf,Inf,1.75,1,1,0,Saprotroph,Undefined Saprotroph
